Père_Lachaise_Cemetery,Père_Lachaise_CemeteryLabel,occupation,occupationLabel,WHERE
http://www.wikidata.org/entity/Q528393,Geoffroi Jacques Flach,http://www.wikidata.org/entity/Q201788,historian,
http://www.wikidata.org/entity/Q528393,Geoffroi Jacques Flach,http://www.wikidata.org/entity/Q1238570,political scientist,
http://www.wikidata.org/entity/Q528393,Geoffroi Jacques Flach,http://www.wikidata.org/entity/Q1622272,university teacher,
http://www.wikidata.org/entity/Q528393,Geoffroi Jacques Flach,http://www.wikidata.org/entity/Q40348,lawyer,
http://www.wikidata.org/entity/Q528393,Geoffroi Jacques Flach,http://www.wikidata.org/entity/Q121594,professor,
http://www.wikidata.org/entity/Q528393,Geoffroi Jacques Flach,http://www.wikidata.org/entity/Q185351,jurist,
http://www.wikidata.org/entity/Q528393,Geoffroi Jacques Flach,http://www.wikidata.org/entity/Q201788,historian,
http://www.wikidata.org/entity/Q528393,Geoffroi Jacques Flach,http://www.wikidata.org/entity/Q1238570,political scientist,
http://www.wikidata.org/entity/Q528393,Geoffroi Jacques Flach,http://www.wikidata.org/entity/Q1622272,university teacher,
http://www.wikidata.org/entity/Q528771,Bernard Bauer,http://www.wikidata.org/entity/Q733786,monk,
http://www.wikidata.org/entity/Q528925,Jacques Labillardière,http://www.wikidata.org/entity/Q2374149,botanist,
http://www.wikidata.org/entity/Q528925,Jacques Labillardière,http://www.wikidata.org/entity/Q11900058,explorer,
http://www.wikidata.org/entity/Q528925,Jacques Labillardière,http://www.wikidata.org/entity/Q2374149,botanist,
http://www.wikidata.org/entity/Q528925,Jacques Labillardière,http://www.wikidata.org/entity/Q11900058,explorer,
http://www.wikidata.org/entity/Q529297,Valentine de Sainte-Aldegonde,,,
http://www.wikidata.org/entity/Q529297,Valentine de Sainte-Aldegonde,,,
http://www.wikidata.org/entity/Q530783,Michel Drach,http://www.wikidata.org/entity/Q28389,screenwriter,
http://www.wikidata.org/entity/Q530783,Michel Drach,http://www.wikidata.org/entity/Q33999,actor,
http://www.wikidata.org/entity/Q530783,Michel Drach,http://www.wikidata.org/entity/Q2059704,television director,
http://www.wikidata.org/entity/Q530783,Michel Drach,http://www.wikidata.org/entity/Q2526255,film director,
http://www.wikidata.org/entity/Q530783,Michel Drach,http://www.wikidata.org/entity/Q3282637,film producer,
http://www.wikidata.org/entity/Q530783,Michel Drach,http://www.wikidata.org/entity/Q3455803,director,
http://www.wikidata.org/entity/Q530783,Michel Drach,http://www.wikidata.org/entity/Q10800557,film actor,
http://www.wikidata.org/entity/Q530783,Michel Drach,http://www.wikidata.org/entity/Q28389,screenwriter,
http://www.wikidata.org/entity/Q530783,Michel Drach,http://www.wikidata.org/entity/Q33999,actor,
http://www.wikidata.org/entity/Q530783,Michel Drach,http://www.wikidata.org/entity/Q2059704,television director,
http://www.wikidata.org/entity/Q530783,Michel Drach,http://www.wikidata.org/entity/Q2526255,film director,
http://www.wikidata.org/entity/Q530783,Michel Drach,http://www.wikidata.org/entity/Q3282637,film producer,
http://www.wikidata.org/entity/Q530783,Michel Drach,http://www.wikidata.org/entity/Q3455803,director,
http://www.wikidata.org/entity/Q530783,Michel Drach,http://www.wikidata.org/entity/Q10800557,film actor,
http://www.wikidata.org/entity/Q531307,Geneviève Claisse,http://www.wikidata.org/entity/Q1028181,painter,
http://www.wikidata.org/entity/Q531726,Jules Adenis,http://www.wikidata.org/entity/Q36180,writer,
http://www.wikidata.org/entity/Q531726,Jules Adenis,http://www.wikidata.org/entity/Q214917,playwright,
http://www.wikidata.org/entity/Q531726,Jules Adenis,http://www.wikidata.org/entity/Q1930187,journalist,
http://www.wikidata.org/entity/Q531726,Jules Adenis,http://www.wikidata.org/entity/Q8178443,librettist,
http://www.wikidata.org/entity/Q531726,Jules Adenis,http://www.wikidata.org/entity/Q36180,writer,
http://www.wikidata.org/entity/Q531726,Jules Adenis,http://www.wikidata.org/entity/Q214917,playwright,
http://www.wikidata.org/entity/Q531726,Jules Adenis,http://www.wikidata.org/entity/Q1930187,journalist,
http://www.wikidata.org/entity/Q531726,Jules Adenis,http://www.wikidata.org/entity/Q8178443,librettist,
http://www.wikidata.org/entity/Q532107,Françoise de Châlus,http://www.wikidata.org/entity/Q715222,lady-in-waiting,
http://www.wikidata.org/entity/Q532852,Piero Gobetti,http://www.wikidata.org/entity/Q36180,writer,
http://www.wikidata.org/entity/Q532852,Piero Gobetti,http://www.wikidata.org/entity/Q82955,politician,
http://www.wikidata.org/entity/Q532852,Piero Gobetti,http://www.wikidata.org/entity/Q333634,translator,
http://www.wikidata.org/entity/Q532852,Piero Gobetti,http://www.wikidata.org/entity/Q1930187,journalist,
http://www.wikidata.org/entity/Q532852,Piero Gobetti,http://www.wikidata.org/entity/Q4964182,philosopher,
http://www.wikidata.org/entity/Q532852,Piero Gobetti,http://www.wikidata.org/entity/Q88193198,anti-fascist,
http://www.wikidata.org/entity/Q532852,Piero Gobetti,http://www.wikidata.org/entity/Q36180,writer,
http://www.wikidata.org/entity/Q532852,Piero Gobetti,http://www.wikidata.org/entity/Q82955,politician,
http://www.wikidata.org/entity/Q532852,Piero Gobetti,http://www.wikidata.org/entity/Q333634,translator,
http://www.wikidata.org/entity/Q532852,Piero Gobetti,http://www.wikidata.org/entity/Q1930187,journalist,
http://www.wikidata.org/entity/Q532852,Piero Gobetti,http://www.wikidata.org/entity/Q4964182,philosopher,
http://www.wikidata.org/entity/Q532852,Piero Gobetti,http://www.wikidata.org/entity/Q88193198,anti-fascist,
http://www.wikidata.org/entity/Q533022,Ferdinando Paer,http://www.wikidata.org/entity/Q36834,composer,
http://www.wikidata.org/entity/Q533022,Ferdinando Paer,http://www.wikidata.org/entity/Q158852,conductor,
http://www.wikidata.org/entity/Q533022,Ferdinando Paer,http://www.wikidata.org/entity/Q806349,bandleader,
http://www.wikidata.org/entity/Q533022,Ferdinando Paer,http://www.wikidata.org/entity/Q14915627,musicologist,
http://www.wikidata.org/entity/Q534601,Jean-Pierre Aumont,http://www.wikidata.org/entity/Q28389,screenwriter,
http://www.wikidata.org/entity/Q534601,Jean-Pierre Aumont,http://www.wikidata.org/entity/Q33999,actor,
http://www.wikidata.org/entity/Q534601,Jean-Pierre Aumont,http://www.wikidata.org/entity/Q36180,writer,
http://www.wikidata.org/entity/Q534601,Jean-Pierre Aumont,http://www.wikidata.org/entity/Q214917,playwright,
http://www.wikidata.org/entity/Q534601,Jean-Pierre Aumont,http://www.wikidata.org/entity/Q2259451,stage actor,
http://www.wikidata.org/entity/Q534601,Jean-Pierre Aumont,http://www.wikidata.org/entity/Q10800557,film actor,
http://www.wikidata.org/entity/Q535841,Marpessa Dawn,http://www.wikidata.org/entity/Q33999,actor,
http://www.wikidata.org/entity/Q535841,Marpessa Dawn,http://www.wikidata.org/entity/Q177220,singer,
http://www.wikidata.org/entity/Q535841,Marpessa Dawn,http://www.wikidata.org/entity/Q10798782,television actor,
http://www.wikidata.org/entity/Q535841,Marpessa Dawn,http://www.wikidata.org/entity/Q10800557,film actor,
http://www.wikidata.org/entity/Q535841,Marpessa Dawn,http://www.wikidata.org/entity/Q33999,actor,
http://www.wikidata.org/entity/Q535841,Marpessa Dawn,http://www.wikidata.org/entity/Q177220,singer,
http://www.wikidata.org/entity/Q535841,Marpessa Dawn,http://www.wikidata.org/entity/Q10798782,television actor,
http://www.wikidata.org/entity/Q535841,Marpessa Dawn,http://www.wikidata.org/entity/Q10800557,film actor,
http://www.wikidata.org/entity/Q536729,Angelo Tarchi,http://www.wikidata.org/entity/Q36834,composer,
http://www.wikidata.org/entity/Q536729,Angelo Tarchi,http://www.wikidata.org/entity/Q1231865,pedagogue,
http://www.wikidata.org/entity/Q536729,Angelo Tarchi,http://www.wikidata.org/entity/Q36834,composer,
http://www.wikidata.org/entity/Q536729,Angelo Tarchi,http://www.wikidata.org/entity/Q1231865,pedagogue,
http://www.wikidata.org/entity/Q537809,Tsilla Chelton,http://www.wikidata.org/entity/Q33999,actor,
http://www.wikidata.org/entity/Q537809,Tsilla Chelton,http://www.wikidata.org/entity/Q2259451,stage actor,
http://www.wikidata.org/entity/Q537809,Tsilla Chelton,http://www.wikidata.org/entity/Q2449921,drama teacher,
http://www.wikidata.org/entity/Q537809,Tsilla Chelton,http://www.wikidata.org/entity/Q10800557,film actor,
http://www.wikidata.org/entity/Q537809,Tsilla Chelton,http://www.wikidata.org/entity/Q33999,actor,
http://www.wikidata.org/entity/Q537809,Tsilla Chelton,http://www.wikidata.org/entity/Q2259451,stage actor,
http://www.wikidata.org/entity/Q537809,Tsilla Chelton,http://www.wikidata.org/entity/Q2449921,drama teacher,
http://www.wikidata.org/entity/Q537809,Tsilla Chelton,http://www.wikidata.org/entity/Q10800557,film actor,
http://www.wikidata.org/entity/Q538894,Charles Lecocq,http://www.wikidata.org/entity/Q36834,composer,
http://www.wikidata.org/entity/Q538894,Charles Lecocq,http://www.wikidata.org/entity/Q36834,composer,
http://www.wikidata.org/entity/Q539458,Jean Allemane,http://www.wikidata.org/entity/Q82955,politician,
http://www.wikidata.org/entity/Q539458,Jean Allemane,http://www.wikidata.org/entity/Q1780490,communard,
http://www.wikidata.org/entity/Q539458,Jean Allemane,http://www.wikidata.org/entity/Q1930187,journalist,
http://www.wikidata.org/entity/Q539458,Jean Allemane,http://www.wikidata.org/entity/Q15627169,trade unionist,
http://www.wikidata.org/entity/Q539458,Jean Allemane,http://www.wikidata.org/entity/Q82955,politician,
http://www.wikidata.org/entity/Q539458,Jean Allemane,http://www.wikidata.org/entity/Q1780490,communard,
http://www.wikidata.org/entity/Q539458,Jean Allemane,http://www.wikidata.org/entity/Q1930187,journalist,
http://www.wikidata.org/entity/Q539458,Jean Allemane,http://www.wikidata.org/entity/Q15627169,trade unionist,
http://www.wikidata.org/entity/Q540678,Jean-Joseph Carriès,http://www.wikidata.org/entity/Q1281618,sculptor,
http://www.wikidata.org/entity/Q540678,Jean-Joseph Carriès,http://www.wikidata.org/entity/Q7541856,ceramicist,
http://www.wikidata.org/entity/Q541516,Adrien Proust,http://www.wikidata.org/entity/Q39631,physician,
http://www.wikidata.org/entity/Q541516,Adrien Proust,http://www.wikidata.org/entity/Q1622272,university teacher,
http://www.wikidata.org/entity/Q541516,Adrien Proust,http://www.wikidata.org/entity/Q3368718,pathologist,
http://www.wikidata.org/entity/Q541516,Adrien Proust,http://www.wikidata.org/entity/Q39631,physician,
http://www.wikidata.org/entity/Q541516,Adrien Proust,http://www.wikidata.org/entity/Q1622272,university teacher,
http://www.wikidata.org/entity/Q541516,Adrien Proust,http://www.wikidata.org/entity/Q3368718,pathologist,
http://www.wikidata.org/entity/Q541546,Justin Clinchant,http://www.wikidata.org/entity/Q47064,military personnel,
http://www.wikidata.org/entity/Q541546,Justin Clinchant,http://www.wikidata.org/entity/Q189290,military officer,
http://www.wikidata.org/entity/Q541546,Justin Clinchant,http://www.wikidata.org/entity/Q47064,military personnel,
http://www.wikidata.org/entity/Q541546,Justin Clinchant,http://www.wikidata.org/entity/Q189290,military officer,
http://www.wikidata.org/entity/Q543324,François Billoux,http://www.wikidata.org/entity/Q82955,politician,
http://www.wikidata.org/entity/Q543324,François Billoux,http://www.wikidata.org/entity/Q82955,politician,
http://www.wikidata.org/entity/Q543570,Juan Almonte,http://www.wikidata.org/entity/Q82955,politician,
http://www.wikidata.org/entity/Q543570,Juan Almonte,http://www.wikidata.org/entity/Q83307,minister,
http://www.wikidata.org/entity/Q543570,Juan Almonte,http://www.wikidata.org/entity/Q193391,diplomat,
http://www.wikidata.org/entity/Q543570,Juan Almonte,http://www.wikidata.org/entity/Q4991371,soldier,
http://www.wikidata.org/entity/Q543570,Juan Almonte,http://www.wikidata.org/entity/Q82955,politician,
http://www.wikidata.org/entity/Q543570,Juan Almonte,http://www.wikidata.org/entity/Q83307,minister,
http://www.wikidata.org/entity/Q543570,Juan Almonte,http://www.wikidata.org/entity/Q193391,diplomat,
http://www.wikidata.org/entity/Q543570,Juan Almonte,http://www.wikidata.org/entity/Q4991371,soldier,
http://www.wikidata.org/entity/Q544646,Léon Cogniet,http://www.wikidata.org/entity/Q121594,professor,
http://www.wikidata.org/entity/Q544646,Léon Cogniet,http://www.wikidata.org/entity/Q1028181,painter,
http://www.wikidata.org/entity/Q544646,Léon Cogniet,http://www.wikidata.org/entity/Q11569986,printmaker,
http://www.wikidata.org/entity/Q544646,Léon Cogniet,http://www.wikidata.org/entity/Q16947657,lithographer,
http://www.wikidata.org/entity/Q544646,Léon Cogniet,http://www.wikidata.org/entity/Q121594,professor,
