National_Basketball_Association,country_of_citizenshipLabel,US_OR_NOT,National_Basketball_AssociationLabel,work_period__start_,
http://www.wikidata.org/entity/Q2662655,Russia,0,Pavel Podkolzin,2001,1
http://www.wikidata.org/entity/Q2714935,United States of America,1,Rodney White,2001,1
http://www.wikidata.org/entity/Q732231,United States of America,1,Ken Johnson,2001,1
http://www.wikidata.org/entity/Q908715,United States of America,1,Brendan Haywood,2001,1
http://www.wikidata.org/entity/Q922434,United States of America,1,Earl Watson,2001,1
http://www.wikidata.org/entity/Q924913,United States of America,1,Jamaal Tinsley,2001,1
http://www.wikidata.org/entity/Q926325,United States of America,1,Charlie Bell,2001,1
http://www.wikidata.org/entity/Q941832,United States of America,1,Eddie Griffin,2001,1
http://www.wikidata.org/entity/Q2738595,United States of America,1,Maurice Evans,2001,1
http://www.wikidata.org/entity/Q2904270,United States of America,1,Tang Hamilton,2001,1
http://www.wikidata.org/entity/Q971463,United States of America,1,Omar Cook,2001,1
http://www.wikidata.org/entity/Q971463,Montenegro,0,Omar Cook,2001,1
http://www.wikidata.org/entity/Q975550,United States of America,1,Jamison Brewer,2001,1
http://www.wikidata.org/entity/Q977135,United States of America,1,Horace Jenkins,2001,1
http://www.wikidata.org/entity/Q2529656,United States of America,1,Steven Hunter,2001,1
http://www.wikidata.org/entity/Q729319,United States of America,1,Joseph Forte,2001,1
http://www.wikidata.org/entity/Q2573224,United States of America,1,Mike Wilks,2001,1
http://www.wikidata.org/entity/Q3528239,United States of America,1,Tierre Brown,2001,1
http://www.wikidata.org/entity/Q3613321,United States of America,1,Alton Ford,2001,1
http://www.wikidata.org/entity/Q1179612,Senegal,0,DeSagana Diop,2001,1
http://www.wikidata.org/entity/Q1328504,Cameroon,0,Ruben Boumtje-Boumtje,2001,1
http://www.wikidata.org/entity/Q3934924,United States of America,1,Richie Frahm,2001,1
http://www.wikidata.org/entity/Q1375950,France,0,Mickaël Gelabale,2001,1
http://www.wikidata.org/entity/Q3701332,United States of America,1,Damone Brown,2001,1
http://www.wikidata.org/entity/Q3704266,United States of America,1,Dean Oliver,2001,1
http://www.wikidata.org/entity/Q310411,United States of America,1,Carlos Boozer,2002,1
http://www.wikidata.org/entity/Q312651,Spain,0,Rudy Fernández,2002,1
http://www.wikidata.org/entity/Q316253,Italy,0,Andrea Bargnani,2002,1
http://www.wikidata.org/entity/Q349684,United States of America,1,Adam Harrington,2002,1
http://www.wikidata.org/entity/Q352064,People's Republic of China,0,Yi Jianlian,2002,1
http://www.wikidata.org/entity/Q370006,United States of America,1,Drew Gooden,2002,1
http://www.wikidata.org/entity/Q370268,United States of America,1,Caron Butler,2002,1
http://www.wikidata.org/entity/Q470698,Bosnia and Herzegovina,0,Mirza Teletović,2002,1
http://www.wikidata.org/entity/Q511045,United States of America,1,Linton Johnson,2002,1
http://www.wikidata.org/entity/Q511045,Italy,0,Linton Johnson,2002,1
http://www.wikidata.org/entity/Q514117,People's Republic of China,0,Sun Yue,2002,1
http://www.wikidata.org/entity/Q514592,United States of America,1,Udonis Haslem,2002,1
http://www.wikidata.org/entity/Q188222,United States of America,1,Jannero Pargo,2002,1
http://www.wikidata.org/entity/Q270981,United States of America,1,Amar'e Stoudemire,2002,1
http://www.wikidata.org/entity/Q270981,Israel,0,Amar'e Stoudemire,2002,1
http://www.wikidata.org/entity/Q295521,United States of America,1,Tayshaun Prince,2002,1
http://www.wikidata.org/entity/Q539560,United States of America,1,Melvin Ely,2002,1
http://www.wikidata.org/entity/Q555396,United States of America,1,Matt Barnes,2002,1
http://www.wikidata.org/entity/Q558601,United States of America,1,Chris Wilcox,2002,1
http://www.wikidata.org/entity/Q127561,United States of America,1,John Salmons,2002,1
http://www.wikidata.org/entity/Q380006,Lithuania,0,Darius Songaila,2002,1
http://www.wikidata.org/entity/Q380812,Latvia,0,Andris Biedriņš,2002,1
http://www.wikidata.org/entity/Q386513,United States of America,1,Sean Lampley,2002,1
http://www.wikidata.org/entity/Q428720,United States of America,1,Chris Jefferies,2002,1
http://www.wikidata.org/entity/Q443724,Italy,0,Marco Belinelli,2002,1
http://www.wikidata.org/entity/Q458539,Lithuania,0,Renaldas Seibutis,2002,1
http://www.wikidata.org/entity/Q2335416,United States of America,1,Rasual Butler,2002,1
http://www.wikidata.org/entity/Q2339106,United States of America,1,Lorinza Harrington,2002,1
http://www.wikidata.org/entity/Q2354968,United States of America,1,Randy Holcomb,2002,1
http://www.wikidata.org/entity/Q2354968,Libya,0,Randy Holcomb,2002,1
http://www.wikidata.org/entity/Q2355167,United States of America,1,Jamal Sampson,2002,1
http://www.wikidata.org/entity/Q1618767,United States of America,1,Ryan Humphrey,2002,1
http://www.wikidata.org/entity/Q1620780,United States of America,1,Corsley Edwards,2002,1
http://www.wikidata.org/entity/Q578465,United States of America,1,Dan Dickau,2002,1
http://www.wikidata.org/entity/Q578465,Poland,0,Dan Dickau,2002,1
http://www.wikidata.org/entity/Q586337,United States of America,1,"Roger Mason, Jr.",2002,1
http://www.wikidata.org/entity/Q2481133,United States of America,1,Lynn Greer,2002,1
http://www.wikidata.org/entity/Q681243,United States of America,1,Jared Jeffries,2002,1
http://www.wikidata.org/entity/Q717054,United States of America,1,Vincent Yarbrough,2002,1
http://www.wikidata.org/entity/Q720536,United States of America,1,Smush Parker,2002,1
http://www.wikidata.org/entity/Q2559146,United States of America,1,Qyntel Woods,2002,1
http://www.wikidata.org/entity/Q2561832,United States of America,1,Reggie Evans,2002,1
http://www.wikidata.org/entity/Q2570452,Serbia,0,Mile Ilić,2002,1
http://www.wikidata.org/entity/Q2570452,Serbia and Montenegro,0,Mile Ilić,2002,1
http://www.wikidata.org/entity/Q1684380,United States of America,1,Jay Williams,2002,1
http://www.wikidata.org/entity/Q1869647,United States of America,1,Lonny Baxter,2002,1
http://www.wikidata.org/entity/Q2282706,United States of America,1,Tamar Slay,2002,1
http://www.wikidata.org/entity/Q2319853,Ukraine,0,Oleksiy Pecherov,2002,1
http://www.wikidata.org/entity/Q2334056,United States of America,1,Juan Dixon,2002,1
http://www.wikidata.org/entity/Q3814332,United States of America,1,Keith McLeod,2002,1
http://www.wikidata.org/entity/Q770761,United States of America,1,Devin Brown,2002,1
http://www.wikidata.org/entity/Q775144,Gabon,0,Stephane Lasme,2002,1
http://www.wikidata.org/entity/Q922523,Croatia,0,Damjan Rudež,2002,1
http://www.wikidata.org/entity/Q939333,Kingdom of the Netherlands,0,Dan Gadzuric,2002,1
http://www.wikidata.org/entity/Q952047,Japan,0,Yuta Tabuse,2002,1
http://www.wikidata.org/entity/Q2734353,United States of America,1,Kareem Rush,2002,1
http://www.wikidata.org/entity/Q3185958,United States of America,1,Josh Davis,2002,1
http://www.wikidata.org/entity/Q967630,United States of America,1,Mike Dunleavy Jr.,2002,1
http://www.wikidata.org/entity/Q1047188,United States of America,1,Casey Jacobsen,2002,1
http://www.wikidata.org/entity/Q2724864,United Kingdom,0,Robert Archibald,2002,1
http://www.wikidata.org/entity/Q3852415,United States of America,1,Maurice Baker,2002,1
http://www.wikidata.org/entity/Q3508948,United States of America,1,Anthony Grundy,2002,1
http://www.wikidata.org/entity/Q3631310,United States of America,1,Awvee Storey,2002,1
http://www.wikidata.org/entity/Q1193237,United States of America,1,J. R. Bremer,2002,1
http://www.wikidata.org/entity/Q1193237,Bosnia and Herzegovina,0,J. R. Bremer,2002,1
http://www.wikidata.org/entity/Q1365645,United States of America,1,Marcus Haislip,2002,1
http://www.wikidata.org/entity/Q1367824,United States of America,1,Ronald Murray,2002,1
http://www.wikidata.org/entity/Q1385557,United States of America,1,Fred Jones,2002,1
http://www.wikidata.org/entity/Q3675545,United States of America,1,Chris Owens,2002,1
http://www.wikidata.org/entity/Q3991883,United States of America,1,Tito Maddox,2002,1
http://www.wikidata.org/entity/Q314413,United States of America,1,Kirk Hinrich,2003,1
http://www.wikidata.org/entity/Q316336,Turkey,0,Ersan İlyasova,2003,1
http://www.wikidata.org/entity/Q324249,United States of America,1,Kevin Burleson,2003,1
http://www.wikidata.org/entity/Q352118,United States of America,1,Mo Williams,2003,1
http://www.wikidata.org/entity/Q358723,Poland,0,Marcin Gortat,2003,1
http://www.wikidata.org/entity/Q366772,Turkey,0,Semih Erden,2003,1
http://www.wikidata.org/entity/Q369532,Slovenia,0,Goran Dragić,2003,1
http://www.wikidata.org/entity/Q520424,United States of America,1,Nick Collison,2003,1
http://www.wikidata.org/entity/Q521859,France,0,Ian Mahinmi,2003,1
http://www.wikidata.org/entity/Q523646,United States of America,1,Matt Bonner,2003,1
http://www.wikidata.org/entity/Q201386,United States of America,1,Chris Bosh,2003,1
http://www.wikidata.org/entity/Q204285,United States of America,1,Josh Powell,2003,1
http://www.wikidata.org/entity/Q275889,Spain,0,Marc Gasol,2003,1
http://www.wikidata.org/entity/Q550654,United States of America,1,Desmond Penigar,2003,1
http://www.wikidata.org/entity/Q553063,United States of America,1,Steve Blake,2003,1
http://www.wikidata.org/entity/Q554582,Israel,0,Lior Eliyahu,2003,1
http://www.wikidata.org/entity/Q555374,United States of America,1,Marquis Daniels,2003,1
http://www.wikidata.org/entity/Q557508,Lithuania,0,Martynas Andriuškevičius,2003,1
http://www.wikidata.org/entity/Q31683,United States of America,1,Dwyane Wade,2003,1
http://www.wikidata.org/entity/Q32253,United States of America,1,Luke Ridnour,2003,1
http://www.wikidata.org/entity/Q36159,United States of America,1,LeBron James,2003,1
http://www.wikidata.org/entity/Q77044,United States of America,1,Chris Kaman,2003,1
http://www.wikidata.org/entity/Q77044,Germany,0,Chris Kaman,2003,1
http://www.wikidata.org/entity/Q125060,Spain,0,Sergio Rodríguez,2003,1
http://www.wikidata.org/entity/Q129041,United States of America,1,Carmelo Anthony,2003,1
http://www.wikidata.org/entity/Q131942,United States of America,1,Kendrick Perkins,2003,1
http://www.wikidata.org/entity/Q161817,United States of America,1,Dahntay Jones,2003,1
http://www.wikidata.org/entity/Q1530759,United States of America,1,Marcus Banks,2003,1
http://www.wikidata.org/entity/Q1612746,United States of America,1,Kasib Powell,2003,1
http://www.wikidata.org/entity/Q382285,United States of America,1,Josh Howard,2003,1
http://www.wikidata.org/entity/Q432446,Italy,0,Luigi Datome,2003,1
http://www.wikidata.org/entity/Q440332,United States of America,1,James Jones,2003,1
http://www.wikidata.org/entity/Q443678,Montenegro,0,Nikola Peković,2003,1
http://www.wikidata.org/entity/Q443678,Serbia and Montenegro,0,Nikola Peković,2003,1
http://www.wikidata.org/entity/Q449642,United States of America,1,Luke Walton,2003,1
http://www.wikidata.org/entity/Q455757,Ukraine,0,Kyrylo Fesenko,2003,1
http://www.wikidata.org/entity/Q588607,United States of America,1,Noel Felix,2003,1
http://www.wikidata.org/entity/Q588607,Belize,0,Noel Felix,2003,1
http://www.wikidata.org/entity/Q633781,United States of America,1,Theron Smith,2003,1
http://www.wikidata.org/entity/Q2398167,United States of America,1,Britton Johnsen,2003,1
http://www.wikidata.org/entity/Q2452465,United States of America,1,Jarvis Hayes,2003,1
http://www.wikidata.org/entity/Q2463660,United States of America,1,Brian Cook,2003,1
http://www.wikidata.org/entity/Q2464807,United States of America,1,Michael Sweetney,2003,1
http://www.wikidata.org/entity/Q3807993,United States of America,1,Jerome Beasley,2003,1
http://www.wikidata.org/entity/Q652743,United States of America,1,Tommy Smith,2003,1
http://www.wikidata.org/entity/Q716638,United States of America,1,Derrick Zimmerman,2003,1
http://www.wikidata.org/entity/Q717593,France,0,Johan Petro,2003,1
http://www.wikidata.org/entity/Q718789,United States of America,1,David West,2003,1
http://www.wikidata.org/entity/Q2558243,Russia,0,Yaroslav Korolev,2003,1
http://www.wikidata.org/entity/Q1842302,United States of America,1,Brandon Hunter,2003,1
http://www.wikidata.org/entity/Q1909170,United States of America,1,Matt Carroll,2003,1
http://www.wikidata.org/entity/Q2162094,Spain,0,Nedžad Sinanović,2003,1
http://www.wikidata.org/entity/Q2162094,Bosnia and Herzegovina,0,Nedžad Sinanović,2003,1
http://www.wikidata.org/entity/Q2273491,United States of America,1,Reece Gaines,2003,1
http://www.wikidata.org/entity/Q2287018,United States of America,1,Travis Outlaw,2003,1
http://www.wikidata.org/entity/Q2316073,United States of America,1,Earl Barron,2003,1
http://www.wikidata.org/entity/Q2664185,Nigeria,0,Ndudi Ebi,2003,1
http://www.wikidata.org/entity/Q926204,United States of America,1,Willie Green,2003,1
http://www.wikidata.org/entity/Q932632,United States of America,1,Ronald Dupree,2003,1
http://www.wikidata.org/entity/Q933804,Turkey,0,Cenk Akyol,2003,1
http://www.wikidata.org/entity/Q944821,United States of America,1,Troy Bell,2003,1
http://www.wikidata.org/entity/Q2735520,Turkey,0,Emir Preldžić,2003,1
http://www.wikidata.org/entity/Q2735520,Slovenia,0,Emir Preldžić,2003,1
http://www.wikidata.org/entity/Q971495,Slovenia,0,Mirza Begić,2003,1
http://www.wikidata.org/entity/Q971495,Bosnia and Herzegovina,0,Mirza Begić,2003,1
http://www.wikidata.org/entity/Q971523,Bosnia and Herzegovina,0,Edin Bavčić,2003,1
http://www.wikidata.org/entity/Q334470,United States of America,1,Jason Kapono,2003,1
http://www.wikidata.org/entity/Q375525,United States of America,1,Kyle Korver,2003,1
http://www.wikidata.org/entity/Q461407,United States of America,1,T. J. Ford,2003,1
http://www.wikidata.org/entity/Q2573181,United States of America,1,Curtis Borchardt,2003,1
http://www.wikidata.org/entity/Q3854325,United States of America,1,Melvin Sanders,2003,1
http://www.wikidata.org/entity/Q3854325,Georgia,0,Melvin Sanders,2003,1
http://www.wikidata.org/entity/Q1111021,Georgia,0,Viktor Sanikidze,2003,1
http://www.wikidata.org/entity/Q1260757,United States of America,1,Travis Hansen,2003,1
http://www.wikidata.org/entity/Q1260757,Russia,0,Travis Hansen,2003,1
http://www.wikidata.org/entity/Q3643656,United States of America,1,Brandin Knight,2003,1
http://www.wikidata.org/entity/Q1392830,United States of America,1,Keith Bogans,2003,1
http://www.wikidata.org/entity/Q1055229,United States of America,1,James Singleton,2003,1
http://www.wikidata.org/entity/Q108870659,United States of America,1,LeBron James,2003,1
http://www.wikidata.org/entity/Q314430,Serbia,0,Miloš Teodosić,2004,1
http://www.wikidata.org/entity/Q314430,Serbia and Montenegro,0,Miloš Teodosić,2004,1
http://www.wikidata.org/entity/Q316258,United States of America,1,Emeka Okafor,2004,1
http://www.wikidata.org/entity/Q317021,United States of America,1,Jameer Nelson,2004,1
http://www.wikidata.org/entity/Q318908,United Kingdom,0,Ben Gordon,2004,1
http://www.wikidata.org/entity/Q319313,United States of America,1,Josh Smith,2004,1
http://www.wikidata.org/entity/Q322063,United States of America,1,Delonte West,2004,1
http://www.wikidata.org/entity/Q352668,Russia,0,Timofey Mozgov,2004,1
http://www.wikidata.org/entity/Q357096,United States of America,1,Josh Childress,2004,1
http://www.wikidata.org/entity/Q358102,United States of America,1,Devin Harris,2004,1
http://www.wikidata.org/entity/Q358108,United States of America,1,Trevor Ariza,2004,1
http://www.wikidata.org/entity/Q363421,United States of America,1,Kris Humphries,2004,1
http://www.wikidata.org/entity/Q363432,United States of America,1,Jared Reiner,2004,1
http://www.wikidata.org/entity/Q483890,South Korea,0,Ha Seung-Jin,2004,1
http://www.wikidata.org/entity/Q489158,United States of America,1,Jackson Vroman,2004,1
http://www.wikidata.org/entity/Q489158,Lebanon,0,Jackson Vroman,2004,1
http://www.wikidata.org/entity/Q275183,United Kingdom,0,Luol Deng,2004,1
http://www.wikidata.org/entity/Q275183,South Sudan,0,Luol Deng,2004,1
